gene	cluster_old	pi	pi.alnlen	pi.pairalnlen	cluster
AT1G10920	singleton	13.7163013353492	0.0154986455766657	0.0154986455766656	singleton
AT1G12210	RPS5	56.017810973858	0.0657486044294108	0.0657486044294109	RPS5
AT1G12220	RPS5	1.62742382271468	0.00193740931275558	0.00193740931275558	RPS5
AT1G12280	RPS5	33.9599375650361	0.0401417701714375	0.0401417701714369	RPS5
AT1G12290	RPS5	18.0733333333329	0.0215158730158725	0.021515873015873	RPS5
AT1G15890	singleton	1.22222222222222	0.00146024160361078	0.00146024160361078	singleton
AT1G17600	SOC3	21.2804370447446	0.0283739160596594	0.0283739160596593	SOC3
AT1G17610	SOC3	6.60871756109848	0.0101986382115717	0.0101986382115716	SOC3
AT1G17615	SOC3	7.63496460449381	0.0162101159331079	0.0162101159331073	SOC3
AT1G27170	singleton	1.09649785840261	0.00141119415495832	0.00141119415495836	cAT1G27170
AT1G27180	singleton	277.446922870192	0.357074546808484	0.357074546808489	cAT1G27170
AT1G31540	singleton	72.1929166666655	0.0966437974118682	0.0966437974118711	singleton
AT1G33560	singleton	4.52136522440205	0.00622777579118739	0.0062277757911874	singleton
AT1G50180	singleton	308.609245867768	0.351091292227267	0.351091292227266	cAT1G50180
AT1G51480	singleton	27.0031217481787	0.0319185836266888	0.0319185836266886	singleton
AT1G52660	singleton	0.193047974719909	0.000300697779937553	0.000300697779937553	singleton
AT1G53350	singleton	47.1625094482241	0.0543973580717695	0.0543973580717684	singleton
AT1G56510	B1_ADR2-WRR4	9.63017751479305	0.012789080364931	0.0127890803649308	B1_ADR2-WRR4
AT1G56520	B1_ADR2-WRR4	182.709774719577	0.243613032959437	0.243613032959437	B1_ADR2-WRR4
AT1G56540	B1_ADR2-WRR4	11.4857312722949	0.0151927662331943	0.0151927662331943	B1_ADR2-WRR4
AT1G57650	singleton	8.08426035502959	0.0286675899114524	0.0286675899114531	singleton
AT1G58390	DM6_RPP7	89.6386005382544	0.103032874181902	0.103032874181902	DM6_RPP7
AT1G58400	DM6_RPP7	14.5350772889417	0.0171202323780232	0.0171202323780232	DM6_RPP7
AT1G58410	DM6_RPP7	40.4134948096885	0.0474336793540945	0.0474336793540946	DM6_RPP7
AT1G58602	DM6_RPP7	20.4877126654064	0.022840259381724	0.022840259381724	DM6_RPP7
AT1G58807	DM6_RPP7	50.6566666666667	0.0574338624338625	0.0574338624338624	DM6_RPP7
AT1G58848	DM6_RPP7	94.952380952381	0.107655760716985	0.107655760716985	DM6_RPP7
AT1G59124	DM6_RPP7	50.6566666666667	0.0574338624338625	0.0574338624338624	DM6_RPP7
AT1G59218	DM6_RPP7	94.952380952381	0.107655760716985	0.107655760716985	DM6_RPP7
AT1G59620	singleton	379.508493621524	0.443869583183069	0.443869583183066	singleton
AT1G59780	singleton	379.102773939844	0.437258101430039	0.437258101430043	singleton
AT1G61180	B3	282.277777777778	0.330149447693307	0.330149447693307	B3
AT1G61190	B3	41.5497169400488	0.0485961601637997	0.0485961601638004	B3
AT1G61300	B3	28.2052469135802	0.0329885928813804	0.0329885928813804	B3
AT1G61310	B3	65.555283250071	0.0766728459065157	0.0766728459065145	B3
